season,PLAYER_ID,Jersey
2016,1627741,0
2017,1627741,0
2018,1627741,0
2019,1627741,0
2020,1627741,0
2016,1627742,0
2017,1627742,0
2018,1627742,0
2019,1627742,0
2020,1627742,0
2016,1627743,0
2017,1627743,0
2018,1627743,0
2019,1627743,0
2016,1627744,0
2017,1627744,0
2016,1627745,0
2017,1627745,0
2018,1627745,0
2019,1627745,0
2020,1627745,0
2016,1627746,0
2017,1627746,0
2018,1627746,0
2019,1627746,0
2016,1627747,0
2017,1627747,0
2018,1627747,0
2019,1627747,0
2020,1627747,0
2016,1627748,0
2017,1627748,0
2018,1627748,0
2019,1627748,0
2020,1627748,0
2016,1627749,0
2017,1627749,0
2018,1627749,0
2019,1627749,0
2020,1627749,0
2016,1627750,0
2017,1627750,0
2018,1627750,0
2019,1627750,0
2020,1627750,0
2016,1627751,0
2017,1627751,0
2018,1627751,0
2019,1627751,0
2020,1627751,0
2016,1627752,0
2017,1627752,0
2018,1627752,0
2019,1627752,0
2020,1627752,0
2017,1627753,0
2018,1627753,0
2016,1627754,0
2017,1627754,0
2016,1627755,0
2017,1627755,0
2018,1627755,0
2016,1627756,0
2017,1627756,0
2019,1627756,0
2020,1627756,0
2016,1627757,0
2017,1627757,0
2016,1627758,0
2017,1627758,0
2018,1627758,0
2016,1627759,0
2017,1627759,0
2018,1627759,0
2019,1627759,0
2020,1627759,0
2016,1627760,0
2016,1627761,0
2017,1627761,0
2018,1627761,0
2019,1627761,0
2020,1627761,0
2016,1627762,0
2017,1627762,0
2016,1627763,0
2017,1627763,0
2018,1627763,0
2019,1627763,0
2020,1627763,0
2016,1627765,0
2016,1627766,0
2018,1627766,0
2016,1627767,0
2017,1627767,0
2018,1627767,0
2019,1627767,0
2016,1627768,0
2016,1627770,0
2017,1627770,0
2018,1627770,0
2016,1627771,0
2017,1627771,0
2017,1627772,0
2018,1627772,0
2019,1627772,0
2016,1627773,0
2016,1627774,0
2017,1627774,0
2018,1627774,0
2019,1627774,0
2020,1627774,0
2016,1627775,0
2017,1627775,0
2018,1627775,0
2019,1627775,0
2019,1627776,0
2016,1627777,0
2017,1627777,0
2018,1627777,0
2019,1627777,0
2020,1627777,0
2016,1627778,0
2018,1627778,0
2016,1627779,0
2017,1627779,0
2016,1627780,0
2017,1627780,0
2018,1627780,0
2019,1627780,0
2016,1627781,0
2017,1627781,0
2018,1627781,0
2016,1627782,0
2017,1627782,0
2018,1627782,0
2016,1627783,0
2017,1627783,0
2018,1627783,0
2019,1627783,0
2020,1627783,0
2017,1627784,0
2019,1627784,0
2016,1627785,0
2017,1627785,0
2016,1627786,0
2017,1627786,0
2018,1627786,0
2016,1627787,0
2017,1627787,0
2017,1627788,0
2018,1627788,0
2019,1627788,0
2020,1627788,0
2016,1627789,0
2017,1627789,0
2018,1627789,0
2019,1627789,0
2020,1627789,0
2017,1627790,0
2018,1627790,0
2019,1627790,0
2016,1627791,0
2016,1627812,0
2017,1627812,0
2018,1627812,0
2019,1627812,0
2020,1627812,0
2016,1627814,0
2018,1627814,0
2019,1627814,0
2020,1627814,0
2016,1627815,0
2017,1627815,0
2016,1627816,0
2017,1627816,0
2018,1627816,0
2016,1627817,0
2016,1627818,0
2016,1627819,0
2017,1627819,0
2018,1627819,0
2019,1627819,0
2017,1627820,0
2018,1627820,0
2019,1627820,0
2016,1627821,0
2017,1627821,0
2016,1627823,0
2017,1627823,0
2018,1627823,0
2019,1627823,0
2020,1627823,0
2017,1627824,0
2018,1627824,0
2017,1627825,0
2016,1627826,0
2017,1627826,0
2018,1627826,0
2019,1627826,0
2020,1627826,0
2016,1627827,0
2017,1627827,0
2018,1627827,0
2019,1627827,0
2020,1627827,0
2016,1627829,0
2016,1627832,0
2017,1627832,0
2018,1627832,0
2019,1627832,0
2020,1627832,0
2016,1627834,0
2017,1627834,0
2016,1627835,0
2017,1627835,0
2016,1627841,0
2016,1627843,0
2017,1627846,0
2018,1627846,0
2019,1627846,0
2020,1627846,0
2016,1627848,0
2016,1627849,0
2017,1627849,0
2016,1627850,0
2017,1627850,0
2016,1627851,0
2017,1627851,0
2016,1627852,0
2017,1627852,0
2016,1627853,0
2017,1627853,0
2018,1627853,0
2019,1627853,0
2020,1627853,0
2016,1627854,0
2017,1627854,0
2018,1627854,0
2019,1627854,0
2020,1627854,0
2016,1627855,0
2017,1627855,0
2018,1627855,0
2016,1627856,0
2017,1627856,0
2016,1627858,0
2017,1627858,0
2018,1627858,0
2016,1627861,0
2016,1627862,0
2016,1627863,0
2017,1627863,0
2018,1627863,0
2019,1627863,0
2020,1627863,0
2016,1627865,0
2016,1627866,0
2016,1627867,0
2016,1627868,0
2016,1627873,0
2016,1627875,0
2017,1627875,0
2018,1627875,0
2016,1627878,0
2016,1627879,0
2016,1627880,0
2016,1627881,0
2016,1627882,0
2016,1627883,0
2017,1627883,0
2018,1627883,0
2019,1627883,0
2016,1627884,0
2017,1627884,0
2018,1627884,0
2019,1627884,0
2020,1627884,0
2018,1627885,0
2019,1627885,0
2020,1627885,0
2016,1627886,0
2016,1627887,0
2016,1627888,0
2017,1627936,0
2018,1627936,0
2019,1627936,0
2020,1627936,0
2016,1627938,0
2016,1627954,0
2019,1627982,0
2017,1627988,0
2019,1627988,0
2017,1628021,0
2018,1628021,0
2019,1628021,0
2020,1628021,0
2017,1628035,0
2018,1628035,0
2019,1628035,0
2020,1628035,0
2016,1628041,0
2018,1628070,0
2017,1628174,0
2017,1628176,0
2018,1628249,0
2017,1628365,0
2018,1628365,0
2019,1628365,0
2020,1628365,0
2017,1628366,0
2018,1628366,1
2019,1628366,0
2020,1628366,0
2017,1628367,0
2018,1628367,0
2019,1628367,0
2020,1628367,0
2017,1628368,0
2018,1628368,0
2019,1628368,0
2020,1628368,0
2017,1628369,0
2018,1628369,0
2019,1628369,1
2020,1628369,1
2017,1628370,0
2018,1628370,0
2019,1628370,0
2020,1628370,0
2017,1628371,0
2018,1628371,0
2019,1628371,0
2017,1628372,0
2018,1628372,0
2019,1628372,0
2020,1628372,0
2017,1628373,0
2018,1628373,0
2019,1628373,0
2020,1628373,0
2017,1628374,0
2018,1628374,0
2019,1628374,0
2020,1628374,0
2017,1628378,0
2018,1628378,0
2019,1628378,0
2020,1628378,0
2017,1628379,0
2018,1628379,0
2019,1628379,0
2020,1628379,0
2017,1628380,0
2018,1628380,0
2019,1628380,0
2017,1628381,0
2018,1628381,0
2019,1628381,0
2020,1628381,0
2017,1628382,0
2018,1628382,0
2019,1628382,0
2020,1628382,0
2019,1628383,0
2017,1628384,0
2018,1628384,0
2019,1628384,0
2020,1628384,0
2018,1628385,0
2019,1628385,0
2020,1628385,0
2017,1628386,0
2018,1628386,0
2019,1628386,0
2020,1628386,0
2017,1628387,0
2018,1628387,0
2017,1628388,0
2018,1628388,0
2019,1628388,0
2020,1628388,0
2017,1628389,0
2018,1628389,0
2019,1628389,0
2020,1628389,0
2017,1628390,0
2018,1628390,0
2019,1628390,0
2020,1628390,0
2017,1628391,0
2018,1628391,0
2019,1628391,0
2020,1628391,0
2018,1628392,0
2019,1628392,0
2020,1628392,0
2017,1628393,0
2018,1628393,0
2019,1628394,0
2020,1628394,0
2017,1628395,0
2018,1628395,0
2019,1628395,0
2020,1628395,0
2017,1628396,0
2018,1628396,0
2019,1628396,0
2020,1628396,0
2017,1628397,0
2018,1628397,0
2019,1628397,0
2017,1628398,0
2018,1628398,0
2019,1628398,0
2020,1628398,0
2017,1628399,0
2018,1628399,0
2019,1628399,0
2017,1628400,0
2018,1628400,0
2019,1628400,0
2020,1628400,0
2017,1628401,0
2018,1628401,0
2019,1628401,0
2020,1628401,0
2018,1628402,0
2019,1628402,0
2020,1628402,0
2017,1628403,0
2018,1628403,0
2019,1628403,0
2017,1628404,0
2018,1628404,0
2019,1628404,0
2020,1628404,0
2017,1628405,0
2018,1628405,0
2019,1628405,0
2020,1628405,0
2017,1628407,0
2018,1628407,0
2019,1628407,0
2020,1628407,0
2017,1628408,0
2018,1628408,0
2019,1628408,0
2020,1628408,0
2017,1628409,0
2018,1628410,0
2019,1628410,0
2020,1628410,0
2017,1628411,0
2018,1628411,0
2019,1628411,0
2020,1628411,0
2017,1628412,0
2018,1628412,0
2019,1628412,0
2018,1628413,0
2019,1628413,0
2017,1628414,0
2018,1628414,0
2019,1628414,0
2020,1628414,0
2017,1628415,0
2018,1628415,0
2019,1628415,0
2020,1628415,0
2017,1628416,0
2018,1628416,0
2018,1628417,0
2019,1628417,0
2017,1628418,0
2018,1628418,0
2019,1628418,0
2020,1628418,0
2018,1628419,0
2017,1628420,0
2018,1628420,0
2019,1628420,0
2020,1628420,0
2018,1628421,0
2019,1628421,0
2017,1628422,0
2018,1628422,0
2019,1628422,0
2020,1628422,0
2017,1628424,0
2018,1628424,0
2019,1628424,0
2017,1628425,0
2018,1628425,0
2019,1628425,0
2020,1628425,0
2019,1628427,0
2020,1628427,0
2017,1628429,0
2018,1628429,0
2019,1628430,0
2020,1628430,0
2017,1628431,0
2017,1628432,0
2018,1628432,0
2019,1628432,0
2017,1628433,0
2017,1628436,0
2018,1628436,0
2019,1628436,0
2020,1628436,0
2017,1628439,0
2018,1628439,0
2017,1628443,0
2018,1628443,0
2019,1628443,0
2017,1628444,0
2019,1628448,0
2018,1628449,0
2019,1628449,0
2020,1628449,0
2019,1628450,0
2017,1628451,0
2017,1628452,0
2017,1628453,0
2017,1628454,0
2017,1628455,0
2017,1628456,0
2017,1628460,0
2017,1628462,0
2018,1628462,0
2017,1628463,0
2018,1628463,0
2017,1628464,0
2018,1628464,0
2019,1628464,0
2020,1628464,0
2017,1628467,0
2018,1628467,0
2019,1628467,0
2020,1628467,0
2017,1628469,0
2018,1628469,0
2017,1628470,0
2018,1628470,0
2019,1628470,0
2020,1628470,0
2017,1628473,0
2017,1628475,0
2017,1628476,0
2018,1628476,0
2019,1628476,0
2017,1628477,0
2017,1628491,0
2017,1628492,0
2017,1628493,0
2017,1628494,0
2017,1628495,0
2019,1628495,0
2017,1628496,0
2017,1628499,0
2018,1628499,0
2019,1628499,0
2017,1628500,0
2018,1628500,0
2017,1628502,0
2017,1628503,0
2018,1628503,0
2017,1628504,0
2018,1628505,0
2019,1628505,0
2017,1628506,0
2019,1628506,0
2017,1628510,0
2017,1628511,0
2017,1628512,0
2017,1628513,0
2018,1628513,0
2019,1628513,0
2020,1628513,0
2017,1628515,0
2018,1628515,0
2017,1628516,0
2017,1628518,0
2018,1628518,0
2019,1628518,0
2020,1628518,0
2017,1628528,0
2017,1628535,0
2018,1628537,0
2019,1628539,0
2020,1628539,0
2017,1628571,0
2017,1628575,0
2018,1628576,0
2017,1628578,0
2019,1628578,0
2017,1628579,0
2019,1628605,0
2017,1628677,0
2017,1628679,0
2018,1628681,0
2019,1628769,0
2019,1628778,0
2020,1628778,0
2018,1628959,0
2018,1628960,0
2019,1628960,0
2020,1628960,0
2018,1628961,0
2019,1628961,0
2020,1628961,0
2020,1628962,0
2018,1628963,0
2019,1628963,0
2020,1628963,0
2018,1628964,0
2019,1628964,0
2020,1628964,0
2018,1628966,0
2019,1628966,0
2020,1628966,0
2019,1628968,0
2020,1628968,0
2018,1628969,0
2019,1628969,0
2020,1628969,0
2018,1628970,0
2019,1628970,0
2020,1628970,0
2018,1628971,0
2019,1628971,0
2020,1628971,0
2018,1628972,0
2019,1628972,0
2020,1628972,0
2018,1628973,0
2019,1628973,0
2020,1628973,0
2018,1628975,0
2019,1628975,0
2020,1628975,0
2018,1628976,0
2019,1628976,0
2020,1628976,0
2018,1628977,0
2019,1628977,0
2020,1628977,0
2018,1628978,0
2019,1628978,0
2020,1628978,0
2018,1628980,0
2019,1628980,0
2019,1628981,0
2020,1628981,0
2018,1628982,0
2019,1628982,0
2018,1628983,0
2019,1628983,0
2020,1628983,0
2018,1628984,0
2019,1628984,0
2020,1628984,0
2019,1628985,0
2019,1628987,0
2018,1628988,0
2019,1628988,0
2020,1628988,0
2018,1628989,0
2019,1628989,0
2020,1628989,0
2018,1628990,0
2019,1628990,0
2020,1628990,0
2018,1628991,0
2019,1628991,0
2018,1628993,0
2019,1628993,0
2020,1628993,0
2018,1628994,0
2018,1628995,0
2019,1628995,0
2020,1628995,0
2019,1628996,0
2019,1628997,0
2020,1628997,0
2019,1628998,0
2020,1628998,0
2018,1628999,0
2019,1628999,0
2018,1629000,0
2018,1629001,0
2019,1629001,0
2020,1629001,0
2018,1629002,0
2019,1629002,0
2020,1629002,0
2018,1629003,0
2019,1629003,0
2020,1629003,0
2018,1629004,0
2019,1629004,0
2020,1629004,0
2018,1629005,0
2018,1629006,0
2019,1629006,0
2020,1629006,0
2018,1629008,0
2019,1629008,0
2020,1629008,0
2018,1629009,0
2018,1629010,0
2019,1629010,0
2020,1629010,0
2018,1629011,0
2019,1629011,0
2020,1629011,0
2018,1629012,0
2019,1629012,0
2020,1629012,0
2018,1629013,0
2019,1629013,0
2020,1629013,0
2018,1629014,0
2019,1629014,0
2020,1629014,0
2019,1629015,0
2018,1629016,0
2019,1629016,0
2020,1629016,0
2018,1629017,0
2019,1629017,0
2018,1629018,0
2019,1629018,0
2020,1629018,0
2018,1629019,0
2019,1629019,0
2018,1629020,0
2019,1629020,0
2020,1629020,0
2018,1629021,0
2019,1629021,0
2020,1629021,0
2018,1629022,0
2019,1629022,0
2020,1629022,0
2019,1629023,0
2020,1629023,0
2018,1629026,0
2019,1629026,0
2020,1629026,0
2018,1629027,0
2019,1629027,0
2020,1629027,0
2018,1629028,0
2019,1629028,0
2020,1629028,0
2018,1629029,0
2019,1629029,1
2020,1629029,1
2018,1629033,0
2019,1629033,0
2020,1629033,0
2018,1629034,0
2019,1629035,0
2020,1629035,0
2018,1629037,0
2019,1629044,0
2018,1629045,0
2019,1629048,0
2020,1629048,0
2018,1629050,0
2019,1629052,0
2020,1629052,0
2018,1629053,0
2019,1629055,0
2019,1629056,0
2020,1629056,0
2018,1629057,0
2019,1629057,0
2020,1629057,0
2018,1629058,0
2019,1629058,0
2020,1629058,0
2018,1629059,0
2019,1629059,0
2019,1629060,0
2020,1629060,0
2018,1629061,0
2019,1629061,0
2019,1629065,0
2020,1629065,0
2018,1629066,0
2019,1629066,0
2020,1629066,0
2018,1629067,0
2019,1629067,0
2020,1629067,0
2019,1629076,0
2020,1629076,0
2018,1629078,0
2018,1629093,0
2018,1629094,0
2019,1629094,0
2019,1629097,0
2018,1629102,0
2019,1629103,0
2020,1629103,0
2018,1629109,0
2019,1629109,0
2020,1629109,0
2018,1629116,0
2018,1629117,0
2019,1629117,0
2020,1629117,0
2018,1629118,0
2019,1629118,0
2018,1629121,0
2019,1629121,0
2020,1629121,0
2018,1629122,0
2019,1629122,0
2018,1629123,0
2018,1629126,0
2019,1629126,0
2018,1629129,0
2019,1629129,0
2018,1629130,0
2019,1629130,0
2020,1629130,0
2018,1629131,0
2018,1629132,0
2018,1629133,0
2019,1629133,0
2018,1629134,0
2019,1629134,0
2020,1629134,0
2018,1629136,0
2018,1629137,0
2018,1629139,0
2019,1629139,0
2020,1629139,0
2018,1629140,0
2019,1629140,0
2018,1629142,0
2018,1629145,0
2018,1629146,0
2018,1629147,0
2019,1629147,0
2018,1629148,0
2018,1629149,0
2018,1629150,0
2018,1629151,0
2019,1629151,0
2018,1629152,0
2019,1629152,0
2018,1629154,0
2018,1629155,0
2018,1629156,0
2018,1629159,0
2018,1629162,0
2019,1629162,0
2020,1629162,0
2018,1629164,0
2019,1629164,0
2020,1629164,0
2018,1629165,0
2018,1629166,0
2019,1629168,0
2020,1629168,0
2018,1629184,0
2018,1629185,0
2019,1629185,0
2020,1629185,0
2018,1629186,0
2019,1629203,0
2019,1629216,0
2020,1629216,0
2018,1629226,0
2018,1629232,0
2019,1629232,0
2018,1629234,0
2019,1629234,0
2020,1629234,0
2018,1629236,0
2018,1629244,0
2019,1629244,0
2020,1629244,0
2018,1629245,0
2018,1629246,0
2019,1629270,0
2018,1629285,0
2019,1629305,0
2019,1629308,0
2020,1629308,0
2018,1629312,0
2019,1629312,0
2019,1629346,0
2020,1629346,0
2019,1629353,0
2020,1629594,0
2019,1629595,0
2020,1629596,0
2019,1629597,0
2019,1629598,0
2020,1629598,0
2019,1629599,0
2020,1629599,0
2020,1629602,0
2020,1629603,0
2020,1629604,0
2019,1629605,0
2020,1629605,0
2019,1629606,0
2020,1629606,0
2019,1629607,0
2020,1629607,0
2019,1629608,0
2019,1629610,0
2020,1629610,0
2019,1629611,0
2020,1629611,0
2019,1629612,0
2019,1629615,0
2019,1629616,0
2020,1629617,0
2020,1629619,0
2019,1629620,0
2019,1629621,0
2019,1629622,0
2020,1629622,0
2020,1629624,0
2019,1629625,0
2020,1629626,0
2019,1629627,0
2020,1629627,0
2019,1629628,0
2020,1629628,0
2019,1629629,0
2020,1629629,0
2019,1629630,0
2020,1629630,1
2019,1629631,0
2020,1629631,0
2019,1629632,0
2020,1629632,0
2019,1629633,0
2020,1629633,0
2019,1629634,0
2020,1629634,0
2019,1629635,0
2020,1629635,0
2019,1629636,0
2020,1629636,0
2019,1629637,0
2020,1629637,0
2019,1629638,0
2020,1629638,0
2019,1629639,0
2020,1629639,0
2019,1629640,0
2020,1629640,0
2019,1629641,0
2020,1629641,0
2019,1629642,0
2020,1629642,0
2020,1629643,0
2019,1629644,0
2020,1629644,0
2019,1629645,0
2019,1629647,0
2020,1629647,0
2019,1629648,0
2020,1629648,0
2019,1629649,0
2020,1629649,0
2019,1629650,0
2020,1629650,0
2019,1629651,0
2019,1629652,0
2020,1629652,0
2020,1629653,0
2019,1629655,0
2020,1629655,0
2019,1629657,0
2020,1629657,0
2019,1629658,0
2019,1629659,0
2020,1629659,0
2019,1629660,0
2019,1629661,0
2020,1629661,0
2019,1629662,0
2020,1629662,0
2019,1629663,0
2020,1629663,0
2019,1629664,0
2019,1629665,0
2020,1629665,0
2020,1629666,0
2019,1629667,0
2020,1629667,0
2019,1629668,0
2020,1629668,0
2019,1629669,0
2020,1629669,0
2020,1629670,0
2019,1629671,0
2020,1629671,0
2019,1629672,0
2020,1629672,0
2019,1629673,0
2020,1629673,0
2019,1629675,0
2020,1629675,0
2019,1629676,0
2020,1629676,0
2019,1629677,0
2020,1629677,0
2019,1629678,0
2020,1629678,0
2019,1629679,0
2020,1629679,0
2019,1629680,0
2020,1629680,0
2019,1629682,0
2020,1629682,0
2019,1629683,0
2020,1629683,0
2019,1629684,0
2020,1629684,0
2020,1629685,0
2020,1629686,0
2019,1629689,0
2019,1629690,0
2020,1629690,0
2020,1629700,0
2019,1629713,0
2020,1629713,0
2019,1629714,0
2020,1629714,0
2019,1629715,0
2019,1629716,0
2020,1629716,0
2019,1629717,0
2019,1629718,0
2019,1629719,0
2020,1629719,0
2019,1629721,0
2019,1629723,0
2020,1629723,0
2019,1629724,0
2019,1629725,0
2019,1629726,0
2020,1629726,0
2019,1629729,0
2019,1629730,0
2020,1629730,0
2019,1629731,0
2020,1629731,0
2019,1629734,0
2019,1629735,0
2020,1629735,0
2019,1629738,0
2020,1629738,0
2019,1629739,0
2019,1629740,0
2020,1629740,0
2019,1629741,0
2019,1629742,0
2019,1629743,0
2019,1629744,0
2020,1629744,0
2019,1629745,0
2019,1629746,0
2019,1629750,0
2020,1629750,0
2019,1629751,0
2020,1629751,0
2019,1629752,0
2020,1629752,0
2019,1629753,0
2019,1629756,0
2019,1629759,0
2019,1629760,0
2020,1629760,0
2019,1629779,0
2020,1629783,0
2019,1629800,0
2019,1629819,0
2019,1629824,0
2019,1629825,0
2019,1629826,0
2019,1629833,0
2020,1629833,0
2020,1629958,0
2020,1629962,0
2020,1630162,0
2020,1630163,0
2020,1630164,0
2020,1630165,0
2020,1630166,0
2020,1630167,0
2020,1630168,0
2020,1630169,0
2020,1630170,0
2020,1630171,0
2020,1630172,0
2020,1630173,0
2020,1630174,0
2020,1630175,0
2020,1630176,0
2020,1630177,0
2020,1630178,0
2020,1630179,0
2020,1630180,0
2020,1630181,0
2020,1630182,0
2020,1630183,0
2020,1630184,0
2020,1630185,0
2020,1630186,0
2020,1630187,0
2020,1630188,0
2020,1630189,0
2020,1630190,0
2020,1630191,0
2020,1630192,0
2020,1630193,0
2020,1630194,0
2020,1630197,0
2020,1630198,0
2020,1630199,0
2020,1630200,0
2020,1630201,0
2020,1630202,0
2020,1630203,0
2020,1630204,0
2020,1630205,0
2020,1630207,0
2020,1630208,0
2020,1630210,0
2020,1630211,0
2020,1630213,0
2020,1630214,0
2020,1630216,0
2020,1630217,0
2020,1630218,0
2020,1630219,0
2020,1630221,0
2020,1630222,0
2020,1630223,0
2020,1630230,0
2020,1630231,0
2020,1630232,0
2020,1630233,0
2020,1630234,0
2020,1630235,0
2020,1630237,0
2020,1630238,0
2020,1630240,0
2020,1630241,0
2020,1630243,0
2020,1630253,0
2020,1630254,0
2020,1630255,0
2020,1630256,0
2020,1630257,0
2020,1630258,0
2020,1630259,0
2020,1630260,0
2020,1630261,0
2020,1630262,0
2020,1630263,0
2020,1630264,0
2020,1630267,0
2020,1630268,0
2020,1630269,0
2020,1630270,0
2020,1630271,0
2020,1630273,0
2020,1630278,0
2017,1962937827,0
